id,metadata_id,model_name,model_hf_id,raw_output,inference_success,error_message,inference_ms,created_at
a86dd702-5780-410d-afc4-720c20b39f25,944fcc3d-ea10-495c-aa0e-e8fc510cf7c4,InternVL3-1B-hf,OpenGVLab/InternVL3-1B-hf,"Chart 1: Total Sales
L2: Total Sales for 30 Dec 2025 is £745.6K, showing a +21.4% YoY increase from January to October.
L3: The sales trend shows a steady increase, with a peak in April and a slight dip in July.
L4: The highest sales were recorded in January, with £258.2K, followed by April and July with £216.6K.
Chart 2: Sales by Region
L2: Sales by Region are distributed as follows: West (37%), East (19%), Central (20%), South (31%), and Home Office (52%).
L3: The West region has the highest sales, followed by East and Central, with South having the lowest.
L4: The West region has the highest sales, followed by East and Central, with South having the lowest.
Chart 3: Sales by Segment
L2: Sales by Segment are broken down into Consumer, Corporate, and Home Office.
L3: Consumer sales are the highest, with £334.9K, followed by Corporate with £248.2K, and Home Office with £162.4K.
L4: Consumer sales are the highest, followed by Corporate, and Home Office.
Chart 4: Sales by Sub-Category
L2: Sales by Sub-Category include Phones, Chairs, Binders, Storage, etc.
L3: The highest sales are in Phones, with £138.6K, followed by Chairs and Binders, with £272.4K.
L4: The highest sales are in Phones, followed by Chairs and Binders.
Chart 5: Sales by State
L2: Sales by State are distributed across California, New York, Texas, Washington, and Pennsylvania.
L3: California has the highest sales, followed by New York and Texas, with Pennsylvania having the lowest.
L4: California has the highest sales, followed by New York and Texas, with Pennsylvania having the lowest.
Chart 6: Sales by Category
L2: Sales by Category include Technology, Office Supplies, Furniture, etc.
L3: The highest sales are in Technology, with £272.4K, followed by Office Supplies and Furniture, with £253.8K.
L4: The highest sales are in Technology, followed by Office Supplies and Furniture.
Chart 7: Profit Ratio
L2: The Profit Ratio is 12.9%, showing a slight decline from January to October.
L3: The profit ratio has been relatively stable, with a slight dip in October.
L4: The profit ratio has been relatively stable, with a slight dip in October.
Chart 8: Details
L2: Details show a 4.4% YoY decrease in Profit Ratio.
L3: The Profit Ratio has decreased by 4.4% from January to October.
L4: The Profit Ratio has decreased by 4.4% from January to October.
Chart 9: Sales by Category
L2: Sales by Category include Technology, Office Supplies, Furniture, etc.
L3: The highest sales are in Technology, with £272.4K, followed by Office Supplies and Furniture, with £253.8K.
L4: The highest sales are in Technology, followed by Office Supplies and Furniture.
Chart 10: Sales by State
L2: Sales by State include California, New York, Texas, Washington, and Pennsylvania.
L3: California has the highest sales, followed by New York and Texas, with Pennsylvania having the lowest.
L4: California has the highest sales, followed by New York and Texas, with Pennsylvania having the lowest.
Chart 11: Sales by Sub-Category
L2: Sales by Sub-Category include Phones, Chairs, Binders, Storage, etc.
L3: The highest sales are in Phones, with £138.6K, followed by Chairs and Binders, with £272.4K.
L4: The highest sales are in Phones, followed by Chairs and Binders.
L5: Sales by Sub-Category include Chairs, Binders, Storage, etc.
L6: Sales by Sub-Category include Appliances, Bookcases, Furnitureings, etc.
L7: Sales by Sub-Category include Paper, Supplies, Art, Labels, Envelopes, etc.
L8: Sales by Sub-Category include Art, Labels, Envelopes, etc.
L9: Sales by Sub-Category include Art, Labels, Envelopes, etc.
L10: Sales by Sub-Category include Art, Labels, Envelopes, etc.
L11: Sales by Sub-Category include Art, Labels, Envelopes, etc.
L12: Sales by Sub-Category include Art, Labels, En",true,,39439,2026-05-01 22:54:43.482245+00
aafc462c-bd8a-4bcc-86d7-edf633f06ed1,20ea1a03-1281-45ce-a31f-cc85501c19bf,InternVL2-2B,OpenGVLab/InternVL2-2B,"Chart 1: Sales Overview
L2: $733,215
L3: 20.36% over PY
L4: 2020 Total: $93,439
L2: 14.24% over PY
L3: 5.09% over PY
L4: 2020 Total: $28.21
L2: 10.77% over PY

Chart 2: Profitability by Category
L2: Technology - 81.57%
L3: Office Supplies - 80.22%
L4: Furniture - 66.18%
L2: Technology - 18.43%
L3: Office Supplies - 19.78%
L4: Furniture - 33.82%

Chart 3: Profit by Category | Mouse over to see profit $value
L2: Technology - 81.57%
L3: Office Supplies - 80.22%
L4: Furniture - 66.18%
L2: Technology - 18.43%
L3: Office Supplies - 19.78%
L4: Furniture - 33.82%

Chart 4: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 5: Profit by State
L2: California - $29,366
L3: Texas - $8,839
L4: Mexico - $29,366

Chart 6: Profit by State | Click on a state to filter
L2: California - $29,366
L3: Texas - $8,839
L4: Mexico - $29,366

Chart 7: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 8: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 9: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 10: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 11: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 12: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 13: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018

Chart 14: Profit by Category | Mouse over to see profit by sub-category
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $33,018
L2: Technology - $50,684
L3: Office Supplies - $39,737
L4: Furniture - $",true,,52611,2026-05-01 19:51:31.290128+00
ab636392-2f47-46be-bc71-3adf7393d4c9,689e174e-ecdb-4222-89db-c1941661b9e9,Qwen3-VL-2B-Instruct,Qwen/Qwen3-VL-2B-Instruct,"Chart count: 5

Chart 1: Scoreboard Overview
L2: Sales: $734.0K, Profit: $93.5K, Orders: 1,692, Customers: 693
L3: Sales and profit are up significantly compared to the previous year, while orders and customers show a slight decrease.
L4: The increase in sales and profit suggests strong performance in the current period, while a slight decline in orders and customers may indicate a shift in customer behavior or market conditions.

Chart 2: Sales
L2: Sales for 2024 are $734.0K, compared to $608.5K in the previous year, a 20.6% increase.
L3: The sales trend shows a consistent upward trajectory from January to December, with a notable spike in the latter half of the year.
L4: The consistent growth in sales suggests a positive market trend and improved customer demand, which could be attributed to increased product offerings or marketing efforts.

Chart 3: Profit
L2: Profit for 2024 is $93.5K, compared to $81.7K in the previous year, a 14.4% increase.
L3: The profit margin has improved, indicating better cost management or higher revenue per unit.
L4: The improvement in profit margin suggests that the company is becoming more efficient in its operations, which could be a sign of improved financial health.

Chart 4: Orders
L2: Orders for 2024 are 1,692, compared to 1,310 in the previous year, a 29.2% increase.
L3: The order volume has increased significantly, suggesting higher customer demand or a successful marketing campaign.
L4: The increase in orders indicates a growing customer base and possibly a shift in customer preferences towards more frequent purchases.

Chart 5: Customers
L2: Number of customers in 2024 is 693, compared to 637 in the previous year, an 8.8% increase.
L3: The number of customers has grown, suggesting a positive customer acquisition strategy.
L4: The increase in customer count indicates a successful expansion of the customer base, which could be due to improved customer service or marketing efforts.

END OF ANALYSIS",true,,64566,2026-05-01 13:15:30.329522+00
abb2b43b-50dd-4b23-98c6-55cf3c9e05c8,a44efaff-1a73-48f9-a59a-8771a5532712,InternVL2-1B,OpenGVLab/InternVL2-1B,"Chart 1: Sales by State
L2: Sales: $745.57K, Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%, Profit/Customer: 21.4%
L3: Not applicable
L4: Not applicable

Chart 2: Sales by KPI
L2: 93.20%
L3: Not applicable
L4: Not applicable

Chart 3: Sales by Category & Segment Pie Chart & Segment
L2: Binders: 73,651, Accessories: 59,946, Appliances: 43,111, Bookcases: 30,354, Art: 9,023
L3: Not applicable
L4: Not applicable

Chart 4: Sales by Top 5 Customer List
L2: 1 | Raymond Buch | 14,203
L3: Not applicable
L4: Not applicable

Chart 5: Sales by Category & Segment Pie Chart & Segment
L2: Binders: 73,651, Accessories: 59,946, Appliances: 43,111, Bookcases: 30,354, Art: 9,023
L3: Not applicable
L4: Not applicable

Chart 6: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 7: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 8: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 9: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 10: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 11: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 12: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 13: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 14: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 15: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not applicable

Chart 16: Sales by Profit/Quantity
L2: Profit: $95.93K, Quantity: 12,737, Customers: 3,379, Profit/Quantity: 27.1%
L3: Not applicable
L4: Not",true,,41075,2026-05-01 20:26:48.636357+00
abce1e72-1dd0-4585-be93-da609449e938,3a2d6971-8a12-47ce-9500-577772adbfbd,Qwen3-VL-2B-Instruct,Qwen/Qwen3-VL-2B-Instruct,"Chart count: 3

Chart 1: How many orders are from each state?
L2: California has the highest number of orders with 2,001, followed by Texas with 985, and then New York with 1,128.
L3: The number of orders in California appears to be significantly higher than in Texas and New York, suggesting a strong regional sales presence.
L4: This indicates that California may be a key market for the company, with a substantial customer base driving sales.

Chart 2: Sales by sub-category
L2: The ""Phones"" sub-category has the highest sales revenue at $330K, followed by ""Chairs"" at $328K, ""Storage"" at $224K, and ""Machines"" at $189K.
L3: The ""Phones"" sub-category shows a considerably higher sales volume compared to the others, suggesting it is a major contributor to overall revenue.
L4: The dominance of the ""Phones"" sub-category in sales could be due to its high demand and strong market penetration.

Chart 3: Profit by sub-category
L2: The ""Copiers"" sub-category has the highest profit at $56K, followed by ""Accessories"" at $42K, ""Paper"" at $34K, ""Binders"" at $30K, and ""Chairs"" at $27K.
L3: The ""Copiers"" sub-category shows a higher profit margin than the ""Accessories"" sub-category, indicating better profitability.
L4: The higher profit from ""Copiers"" suggests that this product line is more efficient in terms of cost structure and pricing strategy.

END OF ANALYSIS",true,,60777,2026-05-01 13:04:48.434254+00
ac02ab0c-1c71-4c0e-8cb0-128e628ed751,0680041e-4ba2-4935-8f7e-02f264285350,InternVL2-1B,OpenGVLab/InternVL2-1B,"Chart 1: Executive Performance Overview
L2: Sales: $733,215
L3: Sales: 20.4% YoY
L4: Not applicable

Chart 2: Sales by State
L2: Sales: $105,314
L3: Sales: 28.3% YoY
L4: Not applicable

Chart 3: Sales by Sub-Category
L2: Phones: $105,314
L3: Chairs: $99,554
L4: Not applicable

Chart 4: Sales by Segment
L2: Consumer: $331,905
L3: Corporate: $241,848
L4: Not applicable

Chart 5: Sales by Category
L2: Technology: $271,731
L3: Office Supplies: $246,097
L4: Not applicable

Chart 6: Customers
L2: 693
L3: Not applicable
L4: Not applicable

Chart 7: Orders
L2: 1,687
L3: Not applicable
L4: Not applicable

Chart 8: Customers by Region
L2: 28.3% YoY
L3: Not applicable
L4: Not applicable

Chart 9: Customers by State
L2: 14.2% YoY
L3: Not applicable
L4: Not applicable

Chart 10: Customers by Category
L2: 8.6% YoY
L3: Not applicable
L4: Not applicable

Chart 11: Scoreboard Overview
L2: Not applicable
L3: Not applicable
L4: Not applicable

Chart 12: Sales by Segment
L2: $331,905
L3: $241,848
L4: Not applicable

Chart 13: Sales by Category
L2: $271,731
L3: $246,097
L4: Not applicable

Chart 14: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 15: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 16: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 17: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 18: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 19: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 20: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 21: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 22: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 23: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 24: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 25: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 26: Sales by Sub-Category
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 27: Sales by State
L2: $105,314
L3: $99,554
L4: Not applicable

Chart 28: Sales by Sub-Category",true,,41592,2026-05-01 20:29:02.207795+00
ac4fce43-99ce-49b1-9acc-6a314ad96a80,e21e6979-bede-4a20-81ed-379d937f9143,InternVL2-1B,OpenGVLab/InternVL2-1B,"Chart 1: Executive Summary
L2: Sales: $745,568, ↑ 17.7% vs PY
L3: Profit: $95,926, ↑ 13.8% vs PY
L4: Orders: 1,723,496, ↓ 22.2% vs PY
L5: Customers: 700, ↑ 7.1% vs PY
L6: Sales by Region: West $258K, Central $148K, East $217K, South $123K
L7: Sales by Category vs PY: Technology, Phones, Copiers, Accessories, Machines, Office Supplies, Binders, Storage, Appliances, Paper, Supplies, Art, Fasteners, Labels, Envelopes, Chairs, Tables, Bookcases, Fumishings
L8: Sales by State: 78, 146,388
L9: Sales by Segment: Consumer, Corporate, Home Office, 16.3%
L10: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L11: Sales by State vs PY: 78, 146,388
L12: Sales by Category vs PY: Technology, Phones, Copiers, Accessories, Machines, Office Supplies, Binders, Storage, Appliances, Paper, Supplies, Art, Fasteners, Labels, Envelopes, Chairs, Tables, Bookcases, Fumishings
L13: Sales by State vs PY: 78, 146,388
L14: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L15: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L16: Sales by State vs PY: 78, 146,388
L17: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L18: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L19: Sales by State vs PY: 78, 146,388
L20: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L21: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L22: Sales by State vs PY: 78, 146,388
L23: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L24: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L25: Sales by State vs PY: 78, 146,388
L26: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L27: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L28: Sales by State vs PY: 78, 146,388
L29: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L30: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L31: Sales by State vs PY: 78, 146,388
L32: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L33: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L34: Sales by State vs PY: 78, 146,388
L35: Sales by Segment vs PY: Consumer, Corporate, Home Office, 16.3%
L36: Sales by Region vs PY: West $258K, Central $148K, East $217K, South $123K
L3",true,,45154,2026-05-01 20:27:34.509889+00
ac516a4f-a2ad-48d9-847f-32c24a6f4f6e,a3e6d04a-444c-46d2-8d46-9ee057933a80,InternVL3-1B-hf,OpenGVLab/InternVL3-1B-hf,"Chart 1: Monthly Orders
L2: The highest value is 134 in June, and the lowest is 53 in March.
L3: The order details show a general upward trend with peaks in July and August.
L4: This indicates a consistent increase in monthly orders across the months.
END OF ANALYSIS",true,,6006,2026-05-01 23:07:37.605903+00
ad68f6c9-d20d-4721-88e3-a42b6bd9b303,ea033b18-c500-421d-8b79-17fb82868a2c,SmolVLM-256M-Instruct,HuggingFaceTB/SmolVLM-256M-Instruct,"User:




You are a senior BI analyst generating structured insights for a business intelligence dashboard.
Think step-by-step: first extract visible quantitative facts, then identify visual patterns, then derive business implications.

Before writing any chart analysis, count the number of distinct charts visible in the dashboard and write: 'Chart count: N'.
Then produce exactly N chart analyses and no more.
Analyze chart-by-chart in Z-pattern (left to right, top to bottom).
If there are scoreboard/scorecard charts (e.g., sales, profit, orders, customers, etc), treat them as the first chart as one single chart with the title of ""Scoreboard Overview"".
Once grouped into Scoreboard Overview, those KPI panels are fully analyzed and must never appear again as individual charts anywhere in your output.
If there are no scoreboard/scorecard charts, proceed with writing the first chart available.
Do not treat UI labels, navigation tabs, filters, or sidebar controls as charts.

For each chart, write exactly:
L2: one sentence reporting only values explicitly shown or labeled: highest/lowest value, comparison, ranking, or proportion only. Do not compute anything not displayed in the image.
L3: one sentence describing a visual pattern: a direction, a shape, a gap, or an exception. Use natural language: ""volatile"", ""dipped"", ""wider margin"", ""considerably far"", ""spread"". Use hedging: ""appears to"", ""seems to"", ""suggesting"". Write NOT APPLICABLE if the chart is: a ranked table, a top-N list, or a gauge.
L4: one sentence connecting the pattern to business context or domain knowledge not visible in the chart. Must reference a specific value from L2 or a specific pattern from L3; never use generic phrases such as 'this could be due to' without grounding them in what was observed. Never restate what is already visible. Always required.

Output format:
Chart 1: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Chart 2: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Rules:
- Write EXACTLY 1 sentence per level per chart
- Skip navigation tabs, filters, sidebar controls, and dropdowns entierly
- Do not include axis labels, colors, or chart type names
- Immediately after writing your final chart analysis, write END OF ANALYSIS on its own line and generate no further text under any circumstances

Assistant: The dashboard contains a series of charts and graphs, each with a specific purpose and purpose. The first chart is titled ""Executive Overview"", which is a summary of the company's financial performance. The second chart is titled ""Profit"", which shows the company's earnings before interest, taxes, depreciation, and amortization (EBIT). The third chart is titled ""Sales"", which shows the company's sales revenue. The fourth chart is titled ""Regional Profit"", which shows the company's profit in the region. The fifth chart is titled ""Return on Investment (ROI)"", which shows the company's return on investment (ROI) over time. The sixth chart is titled ""Sales by Segment"", which shows the company's sales by segment. The seventh chart is titled ""Corporate Profit"", which shows the company's corporate profit. The eighth chart is titled ""Corporate Profit"", which shows the company's corporate profit. The ninth chart is titled ""Sales by Region"", which shows the company's sales by region. The tenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The eleventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twelfth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The thirteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The fourteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The fifteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The sixteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The seventeenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The eighteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The nineteenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twentieth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-first chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-second chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-third chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-fourth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-fifth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-sixth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-seventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eighth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-tenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eleventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eighth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-tenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eleventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eleventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eighth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-tenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eleventh chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-eighth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-ninth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The twenty-tenth chart is titled ""Sales by Sector"", which shows the company's sales by sector. The",true,,43540,2026-05-01 22:21:49.774521+00
af37c19e-aedd-4dea-8da8-b41246724d6f,ba445ab0-8ff3-45ad-8cb5-ec7275baab13,moondream2,vikhyatk/moondream2,"Chart 1: Sales by City
L2: New York City has the highest sales at $96,939.6, followed by Los Angeles at $48,980.8 and Philadelphia at $47,585.7.
L3: San Francisco has the third highest sales at $37,197.6.
L4: Chicago has the lowest sales at $17,571.5.",true,,7537,2026-05-01 14:49:32.83712+00
b1ab5e39-3b79-4559-814b-2707a64280db,01330a34-b004-4889-8f49-2e67e6e7a4c4,Qwen3-VL-2B-Instruct,Qwen/Qwen3-VL-2B-Instruct,"Chart count: 8

Chart 1: Scoreboard Overview
L2: Sales: $733.2K, Profit: $93.4K, Orders: 1687, Customers: 693
L3: All KPIs show positive growth compared to previous year, with sales and profit increasing by 20.4% and 14.2% respectively.
L4: The consistent growth in sales and profit suggests a strong business performance, with a 20.4% increase in revenue and a 14.2% increase in profit, indicating a positive trend in the company's financial health.

Chart 2: Sales | States
L2: The highest sales are in California, with $250.1K, followed by Texas ($213.1K), and Florida ($147.1K).
L3: The sales in California appear to be significantly higher than in other states, suggesting a strong regional market.
L4: California's dominance in sales could be due to its large population and high consumer spending, which may be a key driver of the company's overall revenue.

Chart 3: Sales | Regions
L2: The West region has the highest sales at $250.1K, followed by the East at $213.1K, and the Central at $147.1K.
L3: The sales in the West region are considerably higher than in the East and Central regions, suggesting a strong regional market.
L4: The West region's higher sales could be due to its larger population and more robust retail infrastructure, which may be a key factor in the company's regional performance.

Chart 4: Sales | Segment
L2: The Home Office segment has the highest sales at $159.5K, followed by Corporate at $241.8K, and Consumer at $331.9K.
L3: The Consumer segment has the highest sales, indicating a strong demand for consumer goods.
L4: The Consumer segment's high sales could be due to increased demand for consumer electronics and home appliances, which may be a key driver of the company's overall revenue.

Chart 5: Sales | Category
L2: The Furniture category has the highest sales at $215.4K, followed by Office Supplies at $246.1K, and Technology at $271.7K.
L3: The Furniture category has the highest sales, indicating a strong demand for furniture products.
L4: The Furniture category's high sales could be due to increased demand for home furnishings, which may be a key factor in the company's overall revenue.

Chart 6: Sales | Top 10 Sub-Categories
L2: The Phones category has the highest sales at $105.3K, followed by Chairs at $95.6K, Binders at $72.8K, and Storage at $69.7K.
L3: The Phones category has the highest sales, indicating a strong demand for mobile devices.
L4: The Phones category's high sales could be due to increased demand for smartphones and tablets, which may be a key factor in the company's overall revenue.

Chart 7: Sales | Top 10 Customers
L2: The top 10 customers are Raymond Buch ($14,203), Tom Ashbrook ($13,724), Hunter Lopez ($10,523), Seth Vernon ($8,460), Grant Thornton ($8,167), Helen Wasserman ($8,166), Todd Sumrall ($6,702), Rick Wilson ($6,193), Pete Kriz ($5,979), and Karen Ferguson ($5,825).
L3: The top 10 customers are concentrated in the top 3, with the highest sales coming from Raymond Buch and Tom Ashbrook.
L4: The top 10 customers are concentrated in the top 3, with the highest sales coming from Raymond Buch and Tom Ashbrook, which may indicate a need to focus on these key customers to drive further revenue growth.

Chart 8: Sales | Ship mode
L2: The Same Day ship mode has the highest sales at $48.8K, followed by First Class at $140.1K, Second Class at $148.7K, and Standard Class at $395.6K.
L3: The Same Day ship mode has the highest sales, indicating a strong demand for same-day delivery.
L4: The Same Day ship mode's high sales could be due to the increasing demand for fast delivery, which may be a key factor in the company's overall revenue.

END OF ANALYSIS",true,,108039,2026-05-01 12:43:58.561599+00
b3d06b58-78ce-446d-8552-c783db089601,8d8d0715-572a-44c1-850d-287d7069ff71,moondream2,vikhyatk/moondream2,"Chart count: N
L2: Volatile
L3: appears to
L4: appears to",true,,5783,2026-05-01 14:48:50.012423+00
