id,dashboard_name,dashboard_link,dashboard_author,bucket_path,created_at,favorite_count
447bde8b-6886-414a-896b-b6e57bbca836,SuperStore Business Dashboard 2025 | VOTD,https://public.tableau.com/app/profile/dmitry.shirikov/viz/SuperStoreBusinessDashboard2025/Dashboard,Dmitry Shirikov,screenshots/447bde8b-6886-414a-896b-b6e57bbca836.png,2026-03-21 18:36:21.268233+00,519
4490fefa-8b15-42db-b3fc-9e80d9dc0323,Superstore Metric Analysis,https://public.tableau.com/app/profile/adrian.zinovei/viz/SuperstoreMetricAnalysis_17403598546510/VISUAL,Adrian Zinovei,screenshots/4490fefa-8b15-42db-b3fc-9e80d9dc0323.png,2026-03-21 18:23:36.108793+00,260
44e00d43-61ee-4b04-bf1a-6d1e5bb5cdb7,Superstore KPI Dashboard,https://public.tableau.com/app/profile/kelvin.lam6956/viz/superstoreKPIdashboard_16481152029410/SuperstoreKPIDashboard,Chee Hong Lam,screenshots/44e00d43-61ee-4b04-bf1a-6d1e5bb5cdb7.png,2026-03-21 19:09:14.292567+00,45
44e1242e-dd67-42ec-96d3-1deb7ecc106e,RWC Superstore,https://public.tableau.com/app/profile/russcantrell/viz/RWCSuperstore/Dashboard,Russ Cantrell,screenshots/44e1242e-dd67-42ec-96d3-1deb7ecc106e.png,2026-03-21 19:23:22.085781+00,36
4572c9f5-c78e-4f5e-9caa-6adb26605b45,Superstore Performance Overview,https://public.tableau.com/app/profile/liusaidh.owen/viz/SuperstorePerformanceOverview_16996237935170/OverviewDashboard,Liusaidh Owen,screenshots/4572c9f5-c78e-4f5e-9caa-6adb26605b45.png,2026-03-21 18:38:52.874109+00,120
45748151-ed46-4b86-8a3c-0312b3d59c6b,Superstore - Sales Analysis Dashboard,https://public.tableau.com/app/profile/juanmtza92/viz/SuperStore-SalesAnalysis/Overview,Juan Angel Martínez Arzola,screenshots/45748151-ed46-4b86-8a3c-0312b3d59c6b.png,2026-02-05 10:17:57.672834+00,12
46068bcf-b0be-4d9f-a44d-6153f6d8b364,Superstore - Profit Performance Dashboard,https://public.tableau.com/app/profile/shangruff/viz/Superstore-ProfitPerformanceDashboard/Overview,Shangruff Raina,screenshots/46068bcf-b0be-4d9f-a44d-6153f6d8b364.png,2026-04-08 19:59:20.920788+00,164
46457fee-1835-4530-a7f6-8e0b3761c67a,Superstore Sales Insights,https://public.tableau.com/app/profile/wang.dong8720/viz/SuperstoreSalesInsights_1/Insights,wang dong,screenshots/46457fee-1835-4530-a7f6-8e0b3761c67a.png,2026-02-05 10:14:59.289908+00,6
4700e244-e02f-4165-a995-121c0f85b719,My Take On US Superstore Dashboard,https://public.tableau.com/app/profile/anshusaket/viz/MyTakeOnUSSuperstoreDashboard/SuperstoreDashboard,Anshu Saket,screenshots/4700e244-e02f-4165-a995-121c0f85b719.png,2026-03-21 18:45:00.519846+00,8
47d1ecae-fb64-4c42-a1b0-ce860cfa8761,SuperStore Financial Insights,https://public.tableau.com/app/profile/sebastine/viz/SuperStoreFinancialInsights/ExecOverview,Sebastine Amede,screenshots/47d1ecae-fb64-4c42-a1b0-ce860cfa8761.png,2026-03-21 18:37:06.16989+00,101
4868b479-3d69-4654-9a0a-1291c46405f0,Superstore Sales Analysis,https://public.tableau.com/app/profile/charu.kesarwani3927/viz/SuperstoreSalesAnalysis_16885792990290/SuperstoreSalesAnalysis,charu kesarwani,screenshots/4868b479-3d69-4654-9a0a-1291c46405f0.png,2026-02-05 10:10:09.496168+00,16
49a6a02a-8e16-4159-a6a8-d5c8899616e5,Sample-Superstore Dashboard,https://public.tableau.com/app/profile/tyler.cannon/viz/Sample-SuperstoreDashboard/SampleSuperstore,Tyler Cannon,screenshots/49a6a02a-8e16-4159-a6a8-d5c8899616e5.png,2026-03-21 18:52:48.901925+00,14
49f4108b-7217-4d93-8443-03c1077cce8e,Superstore Redesign,https://public.tableau.com/app/profile/roman4734/viz/SuperstoreRedesign/Customers,Roman Bunin,screenshots/49f4108b-7217-4d93-8443-03c1077cce8e.png,2026-03-21 18:38:12.669436+00,114
4ab93cb0-1364-4e41-8da6-2effb2d2c057,Superstore Sales Table.,https://public.tableau.com/app/profile/michael7697/viz/SuperstoreSalesTable_/Dashboard1,Michael Fajemilehin,screenshots/4ab93cb0-1364-4e41-8da6-2effb2d2c057.png,2026-02-05 10:15:25.56978+00,9
4af063b3-aebe-4911-ac54-23924d75cbac,Superstore Small Multiple,https://public.tableau.com/app/profile/yvette/viz/SuperstoreSmallMultiple_0/SuperstoreProfitRatiobyCategory,IvettAlexa,screenshots/4af063b3-aebe-4911-ac54-23924d75cbac.png,2026-03-21 18:55:53.704887+00,51
4bb10b2d-b349-4ce5-b9c3-f6fdd27af71c,Superstore,https://public.tableau.com/app/profile/joshua.johnston8664/viz/Superstore_15826474728090/Superstore,Joshua Johnston,screenshots/4bb10b2d-b349-4ce5-b9c3-f6fdd27af71c.png,2026-03-21 19:26:13.411186+00,12
4bf7af57-01a7-4c94-b734-d0ff93b4b504,Superstore Sales Distribution Dashboard,https://public.tableau.com/app/profile/tam.s.varga/viz/SuperstoreSalesDistributionDashboard/SuperstoreSalesFlows,Tamás Varga,screenshots/4bf7af57-01a7-4c94-b734-d0ff93b4b504.png,2026-02-05 10:07:26.907145+00,130
4c3cf82e-88af-4da7-8243-f13620a812ab,Superstore Yearly Review,https://public.tableau.com/app/profile/ali.agah/viz/SuperstoreDashboard_16884625428100/SuperstoreYearlyReview,Ali Agah,screenshots/4c3cf82e-88af-4da7-8243-f13620a812ab.png,2026-03-21 19:13:30.426145+00,36
4c9e8ffe-87a7-4bf5-8746-e44113583a59,SuperStore,https://public.tableau.com/app/profile/khushboo.shaw/viz/SuperStore_15814509084670/Dashboard1,Khushboo Shaw,screenshots/4c9e8ffe-87a7-4bf5-8746-e44113583a59.png,2026-03-21 18:29:44.347559+00,15
4d1d5476-9b11-4e28-91d8-57e4fb20800b,Superstore's Super Sankey,https://public.tableau.com/app/profile/balders93/viz/SuperstoresSuperSankey/Dashboard1,Ian Baldwin,screenshots/4d1d5476-9b11-4e28-91d8-57e4fb20800b.png,2026-03-21 18:28:00.970904+00,36
4d8677c0-3460-4bf2-950c-7b1360dcf8b6,Superstore,https://public.tableau.com/app/profile/technical.product.marketing/viz/Superstore_24/Overview,Technical Product Marketing,screenshots/4d8677c0-3460-4bf2-950c-7b1360dcf8b6.png,2026-04-08 19:58:20.093977+00,46
4ea85845-b4c8-48be-913b-50ef9636fc6a,Superstore Cockpit,https://public.tableau.com/app/profile/kizley.benedict/viz/SuperstoreCockpit/Cockpit,Kizley Benedict,screenshots/4ea85845-b4c8-48be-913b-50ef9636fc6a.png,2026-04-08 19:58:34.310059+00,396
4f4b551b-375a-4254-a013-76fe9527e6ed,Modern Dashboard Superstore,https://public.tableau.com/app/profile/irene7753/viz/ModernDashboardSuperstore/SuperstoreModernDashboard,Irene Diomi,screenshots/4f4b551b-375a-4254-a013-76fe9527e6ed.png,2026-03-21 18:49:00.492446+00,58
50264896-d606-4aea-a0d5-39ea615dacaf,Supermarket Presentation #superstore,https://public.tableau.com/app/profile/tianci.liu/viz/Supermarket-PresentationTianciLiu--updated/DashboardPresentation27_11_20213,Tianci Liu,screenshots/50264896-d606-4aea-a0d5-39ea615dacaf.png,2026-04-08 20:24:56.427239+00,12
5269a62b-3da5-4e2f-b12a-934b40c40b4c,Superstore Dashboard,https://public.tableau.com/app/profile/jodugg3205/viz/SuperstoreDashboard_14/SSDashboard,Jon Dugger,screenshots/5269a62b-3da5-4e2f-b12a-934b40c40b4c.png,2026-03-21 18:52:21.558585+00,14
52c77641-e8d4-490e-a1f5-24dc72d41fdd,Superstore Overview,https://public.tableau.com/app/profile/guenier/viz/SuperstoreOverview_16505383579990/SuperstoreOverview,Leo Guenier,screenshots/52c77641-e8d4-490e-a1f5-24dc72d41fdd.png,2026-03-21 19:06:35.663696+00,8
52d261de-2b94-40fa-b022-81937a620dca,Superstore Dashboard,https://public.tableau.com/app/profile/kia1353/viz/SuperstoreDashboard_39/SSDashboard,Kia,screenshots/52d261de-2b94-40fa-b022-81937a620dca.png,2026-03-21 19:00:46.296084+00,77
557d8416-1bee-4c43-a161-9916b210aeb1,SuperStore Dashboard,https://public.tableau.com/app/profile/priyanka.dobhal0993/viz/SuperStoreDashboard_16217901758960/Overview,Priyanka Dobhal,screenshots/557d8416-1bee-4c43-a161-9916b210aeb1.png,2026-04-08 20:15:57.507998+00,19
574356ca-da0e-4543-9c61-889771b170cd,Bauhaus Sample Superstore,https://public.tableau.com/app/profile/ladataviz/viz/BauhausSampleSuperstore/BauhausSampleSuperstore,Tristan Guillevin,screenshots/574356ca-da0e-4543-9c61-889771b170cd.png,2026-04-08 20:19:59.449126+00,27
57eb3cd7-5b9b-494e-bfae-a4f3e7cba0a2,Analyze Superstore,https://public.tableau.com/app/profile/mirandali/viz/AnalyzeSuperstore/Overview,Miranda Li,screenshots/57eb3cd7-5b9b-494e-bfae-a4f3e7cba0a2.png,2026-03-21 18:56:46.292246+00,11
5b458db6-b609-49d2-8d25-4ae7f3f471b8,Superstore Overview Dashboard,https://public.tableau.com/app/profile/alfred.chan8757/viz/SuperstoreOverviewDashboard_16978089170500/SuperstoreOverviewDashboard,Alfred Chan,screenshots/5b458db6-b609-49d2-8d25-4ae7f3f471b8.png,2026-03-21 18:22:43.172371+00,386
5cad03c2-5b5f-4018-89c5-63b6e51714a3,Superstore DailySales Tracker,https://public.tableau.com/app/profile/israel.ayo/viz/SuperstoreDailySalesTracker/Dashboard,Israel Ayoola,screenshots/5cad03c2-5b5f-4018-89c5-63b6e51714a3.png,2026-03-21 19:09:40.840552+00,30
5cf1c654-7e3e-4bbe-8254-bdcb1aa69d3c,#Superstore Sales Summary,https://public.tableau.com/app/profile/ankit.soni4049/viz/SuperstoreSalesSummary_16148932005740/SalesSummary,Ankit Soni,screenshots/5cf1c654-7e3e-4bbe-8254-bdcb1aa69d3c.png,2026-03-21 19:05:13.544962+00,33
5e6d9deb-9646-4e5c-872a-267b09987764,Superstore,https://public.tableau.com/app/profile/ajay6798/viz/Superstore_1280/Sheet21,Ajay,screenshots/5e6d9deb-9646-4e5c-872a-267b09987764.png,2026-03-21 19:18:18.863858+00,18
604668c2-0f6e-4039-80ce-7c6ffb6ad86c,Sample Superstore - Sales Performance,https://public.tableau.com/app/profile/bsdinsight/viz/SampleSuperstore-SalesPerformance_15924219607010/viz_,BSD,screenshots/604668c2-0f6e-4039-80ce-7c6ffb6ad86c.png,2026-02-05 10:16:09.968896+00,5
6270f5e3-9892-40ee-9590-c00c810892bb,SuperStore Radial Mapping,https://public.tableau.com/app/profile/rody.zakovich/viz/SuperStoreRadialMapping/RadialMapping,Rody Zakovich,screenshots/6270f5e3-9892-40ee-9590-c00c810892bb.png,2026-03-21 19:17:37.73304+00,12
62b6d5a8-8c45-4fdc-815e-b50762cb4948,Tableau Superstore RFM Analysis,https://public.tableau.com/app/profile/joaocorreia/viz/TableauSuperstoreRFMAnalysis_0/TableauSuperstoreRFMAnalysis,Joao Correia,screenshots/62b6d5a8-8c45-4fdc-815e-b50762cb4948.png,2026-03-21 18:26:18.82564+00,73
62e32dba-8e7a-4fe3-9f86-11d773364735,Superstore Mobile 2025,https://public.tableau.com/app/profile/adrian.zinovei/viz/SuperstoreMobile2025/MobileSuperstore2025,Adrian Zinovei,screenshots/62e32dba-8e7a-4fe3-9f86-11d773364735.png,2026-04-08 20:01:03.527337+00,134
6370082c-6f18-4631-9a1f-940e188cf2cc,SuperStore Dashboard - 2019 Sales & Profitability,https://public.tableau.com/app/profile/linh.pham3921/viz/SuperStoreDashboard-2019SalesProfitability/FinalSalesDashboard,Linh Pham,screenshots/6370082c-6f18-4631-9a1f-940e188cf2cc.png,2026-03-21 18:49:13.357772+00,22
64aae1bc-c984-4574-9e08-1f2301fa4bb1,Superstore Performance | Summary,https://public.tableau.com/app/profile/joti.gautam/viz/SuperstorePerformanceSummary_16735125901300/Dashboard1,Joti Gautam,screenshots/64aae1bc-c984-4574-9e08-1f2301fa4bb1.png,2026-04-08 20:01:16.897712+00,98
6841343c-aa2c-4166-ab3e-1bc3176b2e52,superstore map,https://public.tableau.com/app/profile/merlijn.buit/viz/superstoremap/map,Merlijn Buit,screenshots/6841343c-aa2c-4166-ab3e-1bc3176b2e52.png,2026-03-21 19:09:27.730105+00,5
689e174e-ecdb-4222-89db-c1941661b9e9,Superstore Dashboard Build,https://public.tableau.com/app/profile/anthony.smoak/viz/SuperstoreDashboardBuild/Dashboard1,Anthony B. Smoak,screenshots/689e174e-ecdb-4222-89db-c1941661b9e9.png,2026-04-08 20:02:43.027864+00,47
69cc180e-7000-4c52-a837-34e286c96583,Sample Superstore Dashboard,https://public.tableau.com/app/profile/tobiloba.babajide/viz/SampleSuperstoreDashboard_17470960865060/HomePage,Tobiloba Babajide,screenshots/69cc180e-7000-4c52-a837-34e286c96583.png,2026-03-21 18:39:05.72527+00,75
6c1ac1b5-8182-4657-9f28-885e07324a56,Superstore Dashboard - Viz Extensions Edition | VOTD,https://public.tableau.com/app/profile/pradeepkumar.g/viz/SuperstoreDashboard-VizExtensionsEdition/viz,Pradeep Kumar G,screenshots/6c1ac1b5-8182-4657-9f28-885e07324a56.png,2026-03-21 18:53:29.010379+00,8
6de19d21-27ed-44b3-8102-4d03343b35a5,Superstore Sales KPI Dashboard,https://public.tableau.com/app/profile/jacqui.moore/viz/SuperstoreSalesKPIDashboard_15791904005260/SuperstoreSalesKPIDashboard,Jacqui Moore,screenshots/6de19d21-27ed-44b3-8102-4d03343b35a5.png,2026-02-05 10:08:33.251388+00,58
708d028c-8c7d-4d0b-acf4-a5238d51c645,Sample Superstore | Tableau Pulse Edition | VOTD,https://public.tableau.com/app/profile/pradeepkumar.g/viz/SampleSuperstoreTableauPulseEdition/Metrics,Pradeep Kumar G,screenshots/708d028c-8c7d-4d0b-acf4-a5238d51c645.png,2026-04-08 19:17:27.668511+00,520
724d6225-8dc0-4f74-bd08-1a28c412859f,SuperStore Sales Dashboard,https://public.tableau.com/app/profile/trong.nguyen4774/viz/SuperStoreSalesDashboard_16829945762040/Dashboard1,Trong Nguyen,screenshots/724d6225-8dc0-4f74-bd08-1a28c412859f.png,2026-03-21 18:56:33.174892+00,42
750cc702-45cb-4ba7-b93a-fe552ae9e12e,Superstore Mobile,https://public.tableau.com/app/profile/kizley.benedict/viz/SuperstoreMobile_15872401533360/Detail,Kizley Benedict,screenshots/750cc702-45cb-4ba7-b93a-fe552ae9e12e.png,2026-03-21 18:24:28.921298+00,179
7a1d782b-394c-41c3-b9dc-b5327f6a7d13,Sample Superstore CLV Dashboard,https://public.tableau.com/app/profile/suemin.jung/viz/SampleSuperstoreCLVDashboard/SampleSuperstore-CLVdashboard,Suemin Jung,screenshots/7a1d782b-394c-41c3-b9dc-b5327f6a7d13.png,2026-03-21 18:52:08.454115+00,13
7a96d959-2f77-42bb-ab1a-cb937bd878d8,Sample Superstore,https://public.tableau.com/app/profile/tessellation/viz/SampleSuperstore_59/SuperstoreUnprofitability,Data Coach,screenshots/7a96d959-2f77-42bb-ab1a-cb937bd878d8.png,2026-03-21 18:59:52.135305+00,17
7ca53b3d-07f0-4cfc-a60c-8a23e6964149,Sample Superstore_ Market Basket Analysis,https://public.tableau.com/app/profile/shaistha.ali.khan/viz/MBA_15792456315410/SampleSuperstore_MarketBasketAnalysis,Shaistha Ali Khan,screenshots/7ca53b3d-07f0-4cfc-a60c-8a23e6964149.png,2026-03-21 18:56:19.809229+00,22
7dfbfec8-a94c-4684-99a2-338377509018,Superstore Analytics,https://public.tableau.com/app/profile/jarod.vierstra/viz/SuperstoreAnalytics_6/SuperstoreAnalytics,Jarod Vierstra,screenshots/7dfbfec8-a94c-4684-99a2-338377509018.png,2026-04-08 20:23:31.092086+00,36
7eb8449c-e9ae-409e-a16b-39f5b82a36da,#VizConnect - Superstore KPI Dashboard,https://public.tableau.com/app/profile/brian.moore7221/viz/VizConnect-SuperstoreKPIDashboard/ExecutiveKPIDashboard,Brian Moore,screenshots/7eb8449c-e9ae-409e-a16b-39f5b82a36da.png,2026-03-21 18:50:18.906907+00,19
7fb0fa94-8d82-455a-8df1-c40b39766bfc,Superstore Performance Overview,https://public.tableau.com/app/profile/dmitry.shirikov/viz/Superstoresalesdata2/Dash,Dmitry Shirikov,screenshots/7fb0fa94-8d82-455a-8df1-c40b39766bfc.png,2026-03-21 18:24:55.796116+00,355
7fd74c8d-b8d3-4c55-90b7-d15d0e4a608d,Tableau SuperStore Business Dashboard 2024,https://public.tableau.com/app/profile/adrian.zinovei/viz/TableauSuperStoreBusinessDashboard2024/Summary,Adrian Zinovei,screenshots/7fd74c8d-b8d3-4c55-90b7-d15d0e4a608d.png,2026-03-21 18:30:10.849974+00,153
8040a121-e403-4381-bcfd-8d32fb05c5b4,Superstore Sales Overview Dashboard,https://public.tableau.com/app/profile/serena.purslow/viz/SuperstoreSalesOverviewDashboard_16817475061410/ExecOverview,Serena Purslow,screenshots/8040a121-e403-4381-bcfd-8d32fb05c5b4.png,2026-02-05 10:05:28.729161+00,737
807849f4-6c11-46db-b0a5-68298ebf6a77,Superstore Rolling Employee Retention,https://public.tableau.com/app/profile/jack.hineman/viz/SuperstoreRollingEmployeeRetention/EmployeeRetention,Jack Hineman,screenshots/807849f4-6c11-46db-b0a5-68298ebf6a77.png,2026-03-21 18:40:08.476569+00,10
818d37ba-9a1c-445c-92fc-f305c053973a,Superstore Sales,https://public.tableau.com/app/profile/ibinabo.bestmann/viz/SuperstoreSalesDashboard_16148953507820/Dashboard1,Ibinabo Bestmann,screenshots/818d37ba-9a1c-445c-92fc-f305c053973a.png,2026-03-21 19:25:59.505398+00,25
820e9bd3-d2ee-4213-9731-15efdc103dce,SUPERSTORE SALES DASHBOARD | DARK,https://public.tableau.com/app/profile/saveriorocchetti/viz/SUPERSTORESALESDASHBOARDDARK/OVERVIEW,Saverio Rocchetti,screenshots/820e9bd3-d2ee-4213-9731-15efdc103dce.png,2026-04-08 20:25:10.006838+00,11
8244b43e-5d79-4351-89a0-071650fdcdeb,Superstore_embedded_800x800,https://public.tableau.com/app/profile/dave.hagen/viz/Superstore_embedded_800x800/Overview,Dave Hagen,screenshots/8244b43e-5d79-4351-89a0-071650fdcdeb.png,2026-03-21 18:46:19.318195+00,76
82ec1d7b-8b06-423e-8554-1b9f3992c6f3,Superstore Sales Dashboard(REDesign),https://public.tableau.com/app/profile/israel.ayo/viz/SuperstoreSalesDashboardREDesign/OverallOutlook,Israel Ayoola,screenshots/82ec1d7b-8b06-423e-8554-1b9f3992c6f3.png,2026-02-05 10:12:56.549414+00,15
8372744c-75a8-40a5-bb5d-d8dbdf3a5576,Building Charts with Superstore,https://public.tableau.com/app/profile/serena.purslow/viz/BuildingChartswithSuperstore/CHARTCHOICE,Serena Purslow,screenshots/8372744c-75a8-40a5-bb5d-d8dbdf3a5576.png,2026-03-21 19:22:55.279921+00,18
840162a9-c2a2-45c2-bf68-7be340422698,Superstore dashboard,https://public.tableau.com/app/profile/data.driven.consulting/viz/Superstoredashboard/SalesManagerDashboard,Data Driven Consulting,screenshots/840162a9-c2a2-45c2-bf68-7be340422698.png,2026-03-21 19:07:38.767002+00,11
848540c3-e85a-496d-9b11-d1127829fb2f,#B2VB Superstore KPIs,https://public.tableau.com/app/profile/chimdi.nwosu/viz/B2VBSuperstoreKPIs/Dashboard1,Chimdi Nwosu,screenshots/848540c3-e85a-496d-9b11-d1127829fb2f.png,2026-04-08 19:23:39.658912+00,148
8505165e-e142-473e-b222-63443df38f79,Superstore Sales,https://public.tableau.com/app/profile/solomon1589/viz/SuperstoreEUSales/SuperstoreSales,Solomon Christy,screenshots/8505165e-e142-473e-b222-63443df38f79.png,2026-02-05 10:09:44.097286+00,30
886f0008-5adb-47c0-b5eb-01ddfaca025a,Template Business Dashboard | Dark | Superstore,https://public.tableau.com/app/profile/timothy.manning/viz/TemplateBusinessDashboardDarkSuperstore/TotalSalesbySegment,Timothy Manning,screenshots/886f0008-5adb-47c0-b5eb-01ddfaca025a.png,2026-03-21 18:50:05.888914+00,5
8a1e3b08-d300-475c-8b42-0e33421a96ec,Superstore,https://public.tableau.com/app/profile/qintelligence/viz/Superstore_15886818728980/Overview,Qintelligence,screenshots/8a1e3b08-d300-475c-8b42-0e33421a96ec.png,2026-03-21 18:46:33.12819+00,31
8d8d0715-572a-44c1-850d-287d7069ff71,SUPERSTORE DASHBOARD,https://public.tableau.com/app/profile/saveriorocchetti/viz/SUPERSTOREDASHBOARD_16996413200020/OVER,Saverio Rocchetti,screenshots/8d8d0715-572a-44c1-850d-287d7069ff71.png,2026-03-21 18:30:50.016201+00,351
8db8ebf3-692d-42f1-b98b-448ba7ffaca3,Superstore Dashboard,https://public.tableau.com/app/profile/akshay.jadhav15/viz/SuperstoreDashboard_15918136748250/Dashboard,Akshay Jadhav,screenshots/8db8ebf3-692d-42f1-b98b-448ba7ffaca3.png,2026-03-21 19:25:00.284811+00,11
8f86e4ad-f092-4943-b350-295b577f8e1c,Superstore Performance Dashboard || Dynamic KPI Color with Dark-Light Mode,https://public.tableau.com/app/profile/shangruff/viz/SuperstorePerformanceDashboardDynamicKPIColorwithDark-LightMode/Overview-DarkMode,Shangruff Raina,screenshots/8f86e4ad-f092-4943-b350-295b577f8e1c.png,2026-03-21 18:59:14.24677+00,178
918e7c09-7971-4705-ae3d-8b574d1f580e,Superstore Sales Sample Dashboard,https://public.tableau.com/app/profile/pablosdt/viz/SuperstoreSalesSampleDashboard/SuperstoreExecutiveDashboard,Pablo Saenz de Tejada,screenshots/918e7c09-7971-4705-ae3d-8b574d1f580e.png,2026-02-05 10:11:54.050503+00,6
932c11c0-d78c-4651-8bb9-73325937333d,Overview Sample Superstore,https://public.tableau.com/app/profile/vladimir.belikov1587/viz/OverviewSampleSuperstore/Main,Vladimir Belikov,screenshots/932c11c0-d78c-4651-8bb9-73325937333d.png,2026-04-08 20:21:51.790036+00,32
944fcc3d-ea10-495c-aa0e-e8fc510cf7c4,Superstore Performance Overview | #VOTD,https://public.tableau.com/app/profile/louis.phipps/viz/SuperstorePerformanceOverview_17597480977740/Performance,Louis Phipps,screenshots/944fcc3d-ea10-495c-aa0e-e8fc510cf7c4.png,2026-03-21 18:27:36.452105+00,163
94f61687-eb45-4632-9c59-878404ff230b,Superstore Regional Snapshot,https://public.tableau.com/app/profile/akash.sengupta/viz/SuperstoreRegionalSnapshot/SuperstoreRegionalSnapshot,Akash Sengupta,screenshots/94f61687-eb45-4632-9c59-878404ff230b.png,2026-04-08 20:25:22.939791+00,13
951c8640-5747-41e6-aa0b-3091b5d893cc,Superstore Sales Dashboard,https://public.tableau.com/app/profile/kasia.gasiewska.holc/viz/SuperstoreSalesDashboard_16534148636030/SuperstoreSalesDashboard,Kasia Gąsiewska-Holc,screenshots/951c8640-5747-41e6-aa0b-3091b5d893cc.png,2026-02-05 10:05:55.596505+00,264
95fa9d40-2c20-4116-9937-68549fcb8958,Golf Superstore Performance Overview #VOTD,https://public.tableau.com/app/profile/patrick.maguire/viz/GolfSuperstorePerformanceOverview/GolfSuperstorePerformanceOverview,Patrick Maguire,screenshots/95fa9d40-2c20-4116-9937-68549fcb8958.png,2026-03-21 18:21:31.080202+00,396
97a93bdf-138f-411e-9760-375a16b9565e,Superstore Executive Scorecard,https://public.tableau.com/app/profile/alice.mcknight/viz/SuperstoreExcutiveScorecard/01_KPIDashboard,Alice McKnight,screenshots/97a93bdf-138f-411e-9760-375a16b9565e.png,2026-03-21 18:31:47.420999+00,214
9881e844-de6f-45e5-b530-f262fd26012c,Superstore Executive Sales Dashboard #VOTD,https://public.tableau.com/app/profile/israel.ayo/viz/SuperstoreExecutiveSalesDashboard_17579243105110/SSD_Light_m,Israel Ayoola,screenshots/9881e844-de6f-45e5-b530-f262fd26012c.png,2026-03-21 18:47:11.296447+00,6
98cb82c8-2a18-4576-a73d-0f09dfbf2695,Superstore Interactive Sankey Showcase,https://public.tableau.com/app/profile/actinvision/viz/SuperstoreInteractiveSankeyShowcase/Sankey,actinvision,screenshots/98cb82c8-2a18-4576-a73d-0f09dfbf2695.png,2026-03-21 18:37:33.883035+00,65
9a39be24-7a45-4b8a-9fa0-ad4becf934c7,Global Superstore Scorecard,https://public.tableau.com/app/profile/quantum.relic/viz/GlobalSuperstoreScorecard/YoYAnalysis,Vincent Baumel,screenshots/9a39be24-7a45-4b8a-9fa0-ad4becf934c7.png,2026-04-08 20:23:03.56483+00,23
9b43d0a2-2cca-4d99-bf6c-98e87a497a7d,Superstore Performance Dashboard,https://public.tableau.com/app/profile/sadiya.sharif/viz/SuperstorePerformanceDashboard_16386267073870/PerformanceDashboard,Sadiya Sharif,screenshots/9b43d0a2-2cca-4d99-bf6c-98e87a497a7d.png,2026-03-21 18:40:34.840196+00,16
9b8dc002-fa3f-4a6f-a591-b03442fb873d,Superstore Sankey,https://public.tableau.com/app/profile/whitney6892/viz/SuperstoreSankey_15748159516330/SuperSankey,Whitney Wood,screenshots/9b8dc002-fa3f-4a6f-a591-b03442fb873d.png,2026-03-21 19:05:58.109154+00,22
9d09171f-8e46-418c-b889-d2c8fa355d68,Beyond Basic Charts: Sales & Order Insights (Superstore Data),https://public.tableau.com/app/profile/samantha.cohn/viz/BeyondBasicChartsSalesOrderInsightsSuperstoreData/Dashboard1,Sam Cohn,screenshots/9d09171f-8e46-418c-b889-d2c8fa355d68.png,2026-03-21 19:07:00.986555+00,22
9d0b8bc7-98e6-4a5c-84e2-a5bd73ff43a2,superStore Analysis.twb,https://public.tableau.com/app/profile/superstore.analysis.twb/viz/superStoreAnalysis_twb/1_1,superStore Analysis.twb,screenshots/9d0b8bc7-98e6-4a5c-84e2-a5bd73ff43a2.png,2026-03-21 19:18:05.276992+00,23
9d51f23f-bbe6-4b2d-8798-49481056a6e7,Superstore Sales Dashboard,https://public.tableau.com/app/profile/waqar.ahmed.shaikh/viz/SuperstoreSalesDashboard-2_17093268350120/Dashboard1,Waqar Ahmed Shaikh,screenshots/9d51f23f-bbe6-4b2d-8798-49481056a6e7.png,2026-02-05 10:15:12.903771+00,7
9efd84b7-807c-44d8-b907-7cb539dc1448,Superstore - Sales Performance,https://public.tableau.com/app/profile/vignesh.suresh1214/viz/Superstore-SalesPerformance/Dashboard1,Vignesh Suresh,screenshots/9efd84b7-807c-44d8-b907-7cb539dc1448.png,2026-02-05 10:19:52.584649+00,17
9fe138e1-0a7a-46c3-872c-8af932dfb83e,Sample Superstore KPI,https://public.tableau.com/app/profile/.83057946/viz/SampleSuperstoreKPI/KPI,Seoyeon Jun,screenshots/9fe138e1-0a7a-46c3-872c-8af932dfb83e.png,2026-03-21 18:22:16.161153+00,108
a01c1776-b950-4afc-b2c3-60f25443f9d2,Superstore Sales,https://public.tableau.com/app/profile/technical.product.marketing/viz/SuperstoreSales_25/Overview,Technical Product Marketing,screenshots/a01c1776-b950-4afc-b2c3-60f25443f9d2.png,2026-02-05 10:07:39.42962+00,8
a0d22f3a-eadd-43c7-a7e3-f10864034668,Superstore Sales Dashboard,https://public.tableau.com/app/profile/lawer.akrofi/viz/SuperstoreSalesDashboard_16/SuperStore,Lawer Akrofi,screenshots/a0d22f3a-eadd-43c7-a7e3-f10864034668.png,2026-02-05 10:07:14.145264+00,64
a285e04a-0984-44df-b5d3-c8c844e6adf0,Sample Superstore,https://public.tableau.com/app/profile/mazaher.ghorbani/viz/SampleSuperstore_16882440943810/MainKPIs,Mazaher Ghorbani,screenshots/a285e04a-0984-44df-b5d3-c8c844e6adf0.png,2026-04-08 19:13:04.355232+00,231
